State,Action,NextState
[ 0.26649854  0.9638353  -0.05153713],[0.33347917],[0.23156908 0.97281843 0.7213612 ]
[-0.31801957  0.9480842   0.02068137],[1.7939825],[-0.3650458   0.93098956  1.0008419 ]
[-0.9073663   0.42034087  0.77165526],[1.5678535],[-0.93315065  0.35948554  1.322089  ]
[-0.9994403  -0.03345252  0.9060994 ],[-0.67161816],[-0.9973751  -0.07240871  0.78026724]
[0.8001179 0.5998428 0.6283193],[-1.9488001],[0.77593607 0.6308116  0.7858814 ]
[-0.9273555  -0.37418148 -0.73934275],[-1.929291],[-0.9498485  -0.31271052 -1.3093725 ]
[ 0.3143109  -0.9493201   0.25078714],[-1.8769832],[ 0.2788469  -0.96033555 -0.7427504 ]
[ 0.39120764  0.92030245 -0.70135266],[-1.3164535],[ 0.40078464  0.91617227 -0.20859385]
[-0.9662401  -0.25764325  0.5408905 ],[-1.7288736],[-0.96509284 -0.261908    0.08832701]
[-0.38620207 -0.9224142  -0.7671951 ],[1.7327639],[-0.44077796 -0.89761615 -1.1990912 ]
[0.24892665 0.96852237 0.14047393],[-1.5190326],[0.21786006 0.97598004 0.6390108 ]
[0.35384706 0.93530333 0.5620568 ],[0.972194],[0.28711426 0.95789635 1.4093634 ]
[-0.849655    0.527339   -0.41611052],[-1.7316622],[-0.84217966  0.5391971  -0.28035557]
[ 0.8262712  -0.56327254  0.20560558],[-0.92270875],[ 0.81613606 -0.57785976 -0.35525513]
[-0.527743  -0.8494041 -0.6510295],[-0.99733907],[-0.5873862  -0.80930674 -1.4376835 ]
[ 0.5932758  0.8049993 -0.8449025],[1.5147245],[ 0.59383684  0.80458546 -0.01394439]
[ 0.65536535 -0.755312   -0.70280427],[0.09443241],[ 0.6067059 -0.7949264 -1.2551234]
[ 0.21699798 -0.97617203  0.9671904 ],[-1.3259549],[ 0.21876293 -0.97577804  0.03616811]
[ 0.91828763  0.3959139  -0.43280175],[-1.2579219],[ 0.92459124  0.3809607  -0.32455462]
[-0.9874055   0.15820992 -0.021261  ],[-1.9146985],[-0.9858596   0.16757356 -0.18980832]
[ 0.95237035  0.30494377 -0.393184  ],[1.6279936],[0.95114726 0.3087376  0.07972286]
[0.3366572  0.94162726 0.24112308],[0.474238],[0.2882901  0.95754313 1.0184792 ]
[0.89319    0.4496794  0.00350502],[1.5776153],[0.8798372  0.47527513 0.5774069 ]
[ 0.91759723 -0.39751145 -0.22170982],[-1.3558805],[ 0.9026259  -0.43042585 -0.7232255 ]
[-0.81509984 -0.5793205  -0.10779178],[-1.5760436],[-0.8370319  -0.54715407 -0.7786887 ]
[-0.9785311  -0.20609924 -0.9207935 ],[1.5757337],[-0.9863136  -0.1648802  -0.83900785]
[-0.67813516  0.7349372  -0.2833776 ],[0.10890424],[-0.6885084   0.72522837  0.28416097]
[-0.3001214   0.953901    0.30302042],[0.29460636],[-0.35035655  0.9366164   1.0626371 ]
[ 2.1414956e-01 -9.7680086e-01  2.7238664e-05],[-1.2215036],[ 0.16921306 -0.9855795  -0.91579896]
[-0.16535686 -0.9862338  -0.24679634],[-1.686234],[-0.22611758 -0.9741     -1.2394068 ]
[-0.9854491   0.16997086 -0.5360397 ],[1.9929895],[-0.98450273  0.17536919 -0.10961312]
[ 0.5078041   0.8614726  -0.94135374],[-0.23888399],[ 0.5219947   0.8529487  -0.33108193]
[-0.75775474 -0.65253943 -0.3125974 ],[1.6437634],[-0.7755825  -0.63124627 -0.55543745]
[ 0.48686764 -0.87347573  0.90162796],[-0.90193635],[ 0.49171796 -0.87075454  0.11123069]
[-0.8230454   0.56797564  0.13245468],[-0.2677637],[-0.8374857   0.54645926  0.51827186]
[-0.75319576  0.65779644 -0.902353  ],[-0.34374008],[-0.7378494   0.6749653  -0.46056667]
[-0.28259334  0.9592398  -0.05272706],[-0.04690749],[-0.31407282  0.9493989   0.65966666]
[-0.90016013  0.43555912  0.20613778],[0.6571283],[-0.9134594   0.40692985  0.6313764 ]
[ 0.03854657  0.9992568  -0.81452274],[-1.8489274],[ 0.05564832  0.99845046 -0.34241924]
[0.81734604 0.5761471  0.49205285],[1.3622465],[0.7835534 0.6213245 1.1285001]
[-0.43011916 -0.9027721   0.50597245],[1.8508815],[-0.42530465 -0.9050503   0.10652557]
[-0.8072971   0.59014523  0.12043176],[0.10379548],[-0.8240301  0.566546   0.57861  ]
[ 0.17742841  0.9841337  -0.23360279],[-1.2361096],[0.16170557 0.98683906 0.31908104]
[0.40271226 0.91532665 0.70629144],[1.5535251],[0.3270567 0.9450047 1.6258152]
[-0.7029922  -0.71119756 -0.6829322 ],[-1.3774068],[-0.7517707  -0.65942466 -1.4229414 ]
[-0.02469252  0.9996951   0.3248456 ],[1.8291428],[-0.0920141  0.9957577  1.3489883]
[ 0.97564256 -0.21936643 -0.24217978],[1.5753587],[ 0.97373813 -0.22767088 -0.17040078]
[ 0.96118146 -0.27591705 -0.67868876],[0.98084766],[ 0.95034033 -0.3112125  -0.7384994 ]
[ 0.82782686 -0.5609837   0.9145583 ],[-1.9770631],[ 0.8333195  -0.55279166  0.19726102]
[-0.6070376   0.7946731   0.12002028],[-0.33509955],[-0.6331495   0.7740295   0.66576016]
[-0.10377673  0.9946006   0.27870104],[-1.0170146],[-0.14703387  0.98913145  0.8720993 ]
[-0.67758065 -0.7354485   0.72087455],[-1.2058668],[-0.6780068  -0.7350556  -0.01159181]
[ 0.69943345  0.7146977  -0.68566567],[-0.2398675],[ 0.70603645  0.70817554 -0.18562247]
[ 0.06578035 -0.99783415 -0.70732886],[-0.45641732],[-0.01038028 -0.9999461  -1.5241671 ]
[0.99695766 0.07794522 0.44608584],[-0.79650766],[0.9952722  0.09712444 0.3850686 ]
[ 0.9160438  -0.40107813 -0.8371672 ],[0.81745845],[ 0.89451045 -0.447047   -1.015357  ]
[-0.59774625 -0.80168533 -0.14406152],[1.6840782],[-0.61731297 -0.78671765 -0.4927138 ]
[ 0.6028135  -0.79788214 -0.70227116],[-0.06050229],[ 0.54930705 -0.8356206  -1.3097581 ]
[0.9559897  0.29340026 0.8010301 ],[1.680038],[0.93539    0.35361782 1.273086  ]
[-0.9912572  -0.13194399 -0.00866717],[0.6259037],[-0.9913476  -0.13126299 -0.0137396 ]
[ 0.40796402 -0.912998   -0.259852  ],[0.7035163],[ 0.36931267 -0.9293052  -0.83907306]
[-0.8356917  -0.5491989  -0.99143857],[-0.3011034],[-0.8732419  -0.48728693 -1.4485033 ]
[ 0.43563646 -0.9001227   0.7178056 ],[-0.12752229],[ 0.43669766 -0.8996083   0.02358525]
[ 0.72870904  0.68482345 -0.9513542 ],[-0.3042006],[ 0.74504566  0.66701347 -0.48336673]
[ 0.87159    -0.49023548 -0.26919904],[0.36126566],[ 0.8569395  -0.51541704 -0.5826858 ]
[-0.07293722 -0.9973365   0.61737365],[1.9220977],[-0.06507174 -0.9978806   0.1576859 ]
[ 0.9997919  -0.02039964 -0.02817146],[1.5571555],[ 0.99994063 -0.01089573  0.19010213]
[0.02693883 0.99963707 0.5997928 ],[1.6124843],[-0.05260329  0.9986155   1.5913932 ]
[-0.8321092   0.55461174  0.22427493],[-1.7135797],[-0.8425821   0.53856784  0.3831968 ]
[ 0.9999406   0.01090136 -0.16254957],[0.86666214],[ 0.99995315  0.00968272 -0.02437423]
[0.6955346  0.7184926  0.28422567],[-0.62584823],[0.66888124 0.7433693  0.7292179 ]
[0.3747267 0.9271353 0.8243891],[0.39148697],[0.3004637 0.9537932 1.5784637]
[0.8668186  0.49862367 0.14934285],[-1.1041261],[0.85776275 0.5140458  0.35769168]
[-0.06106275  0.99813396 -0.76436895],[-1.0859935],[-0.05214373  0.9986396  -0.17866756]
[ 0.21535869 -0.976535    0.333807  ],[0.74575484],[ 0.20133689 -0.97952205 -0.28673103]
[ 0.7794205   0.62650114 -0.7103194 ],[-0.6611414],[ 0.7899461   0.6131763  -0.33961475]
[0.9175628  0.39759094 0.96442837],[1.1895615],[0.88655925 0.46261507 1.4410558 ]
[-0.9756457   0.21935226 -0.5865529 ],[-0.5573104],[-0.9697889   0.24394558 -0.5056353 ]
[-0.08280561 -0.9965657   0.37969583],[-0.8017711],[-0.10709446 -0.99424887 -0.48799413]
[ 0.7380221  -0.67477655  0.71522325],[-1.8832842],[ 0.7355423  -0.6774788  -0.07335179]
[ 0.9997981  -0.020093    0.02566785],[-1.7510636],[ 0.99946547 -0.0326916  -0.25206146]
[ 0.01659458  0.9998623  -0.06325214],[-0.3641606],[-0.01500512  0.9998874   0.6320205 ]
[-0.7439896   0.6681912   0.80122656],[0.8390616],[-0.78976935  0.613404    1.4282292 ]
[ 0.7118973  -0.70228356  0.8580553 ],[-1.6394553],[ 0.7148904 -0.6992365  0.0854243]
[ 0.5826401  -0.81273025  0.5086411 ],[-0.9394018],[ 0.5727712  -0.81971526 -0.24181683]
[ 0.84446675 -0.535608    0.81175876],[0.35145956],[ 0.8566328 -0.5159266  0.4627717]
[-0.18757392  0.9822505   0.01153983],[-1.0991131],[-0.21614039  0.9763623   0.58336073]
[-0.54416716  0.8389768  -0.9663868 ],[-1.6054289],[-0.5196982   0.8543499  -0.57796854]
[0.9536319  0.30097556 0.44157895],[0.13951473],[0.9427122  0.33360717 0.68823785]
[-0.2984284   0.954432   -0.34080318],[1.4703152],[-0.32671332  0.9451235   0.5955681 ]
[ 0.4656779 -0.8849543  0.3971962],[1.3879927],[ 0.46309537 -0.8863085  -0.05832061]
[0.05405066 0.9985382  0.06140576],[-0.90291923],[0.02033203 0.9997933  0.6748715 ]
[-0.6059062 -0.7955361 -0.5954314],[1.4245244],[-0.6440836 -0.7649551 -0.9784048]
[-0.56177646 -0.82728904 -0.33879218],[1.6815128],[-0.5906654 -0.8069166 -0.707032 ]
[ 0.7473476  -0.66443324  0.06992975],[1.4603347],[ 0.740352  -0.6722194 -0.209345 ]
[ 0.6438072   0.7651878  -0.06831925],[-0.33777264],[0.6262377  0.77963215 0.4549057 ]
[-0.31693572  0.948447    0.64340943],[-0.189775],[-0.37908825  0.9253605   1.3262784 ]
[ 0.25469053  0.9670226  -0.21789083],[0.22946511],[0.22840382 0.9735665  0.5417959 ]
[-0.9699765   0.24319875 -0.712431  ],[-1.547865],[-0.96000594  0.2799796  -0.76221174]
[ 0.7829352 -0.6221033 -0.9032766],[-1.7582397],[ 0.72956836 -0.68390787 -1.6335901 ]
[-0.7664331   0.64232415 -0.4919416 ],[0.09473164],[-0.7665619   0.6421704   0.00401123]
[-0.25780046 -0.9661982  -0.6868518 ],[-1.7811451],[-0.33789423 -0.9411841  -1.6786722 ]
[-0.8993708   0.43718663  0.62247044],[1.5852121],[-0.923741    0.38301778  1.1881423 ]
[ 0.6615132 -0.7499335  0.3657194],[0.49017778],[ 0.656881   -0.7539943  -0.12320406]
[-0.9865012   0.16375391  0.29538316],[0.6587603],[-0.9904043   0.13820036  0.51701266]
[-0.8303884  -0.55718493  0.22863927],[1.9616654],[-0.82745177 -0.5615368   0.1050004 ]
[0.44319177 0.89642686 0.9346367 ],[1.7999773],[0.3572374 0.9340136 1.8769535]
[-0.9225903  -0.38578117  0.14333871],[0.56530225],[-0.9237665  -0.38295615 -0.06120183]
[ 0.97781646 -0.20946357  0.35167372],[-0.9104825],[ 0.97841984 -0.20662683  0.05800368]
[ 0.01417734 -0.9998995   0.2044049 ],[0.4287993],[-0.00988201 -0.9999512  -0.48119983]
[ 0.15053478 -0.9886047  -0.80867213],[0.08221649],[ 0.07415142 -0.997247   -1.5377932 ]
[ 0.43333828 -0.90123135  0.7106075 ],[1.2492989],[ 0.44331858 -0.8963641   0.22207886]
[ 0.72518337 -0.6885558  -0.8639251 ],[0.5534045],[ 0.6790253 -0.7341148 -1.2973312]
[ 0.89176273  0.45250332 -0.5002926 ],[1.8547664],[0.88909346 0.45772567 0.11729986]
[0.99315673 0.11678918 0.48623323],[0.23204608],[0.9891434 0.1469538 0.608632 ]
[ 0.9595422  -0.28156486 -0.23043145],[-1.590365],[ 0.9494138  -0.31402788 -0.68015987]
[ 0.93243724  0.3613319  -0.28584787],[1.6001667],[0.9283101  0.37180692 0.22517607]
[ 0.09259421 -0.99570394  0.310651  ],[0.28155214],[ 0.07296742 -0.9973343  -0.39389414]
[ 0.9100676   0.41445982 -0.6435489 ],[1.847961],[ 0.9112144   0.41193232 -0.05550989]
[-0.18367043  0.9829879  -0.29579663],[-1.6887892],[-0.19290845  0.9812168   0.18812588]
[0.44537988 0.8953417  0.1479978 ],[0.57800925],[0.40436846 0.91459614 0.9062055 ]
[ 0.9811596  -0.19319884  0.45039865],[-1.5352741],[ 0.9818792  -0.18950792  0.07520839]
[-0.7474995  -0.6642623   0.09380843],[1.0617416],[-0.75558466 -0.65505105 -0.24512707]
[ 0.80060565  0.5991916  -0.40055388],[-0.29521063],[0.8004691  0.59937406 0.00455823]
[ 0.5369162   0.84363556 -0.9254822 ],[0.19153811],[ 0.5480061   0.8364743  -0.26402482]
[-0.9373019  -0.34851858  0.5285131 ],[-0.10805798],[-0.9328558  -0.36025003  0.25091547]
[ 0.23133951  0.9728731  -0.7966628 ],[-1.9693213],[ 0.24892934  0.96852165 -0.3624062 ]
[-0.87899756  0.4768263  -0.7119053 ],[0.6783261],[-0.8729068   0.48788697 -0.25253665]
[ 0.86470217 -0.50228494 -0.2381932 ],[-1.2252883],[ 0.84395933 -0.5364072  -0.79870015]
[0.9757948  0.21868813 0.08539735],[-1.222434],[0.97506726 0.22190942 0.06604834]
[ 0.87699807 -0.48049387  0.72243565],[-1.4373436],[ 0.8804933  -0.47405863  0.14646368]
[-0.99726605  0.07389457 -0.37292776],[0.69096345],[-0.9964189   0.08455402 -0.21386231]
[-0.46880978  0.8832992  -0.2636994 ],[-1.2193097],[-0.47831655  0.8781875   0.21587849]
[-0.72688544 -0.68675876  0.48125365],[0.09080109],[-0.7275785  -0.6860244  -0.02019525]
[-0.8322606   0.55438465  0.23580544],[1.756999],[-0.8567477   0.51573575  0.9151438 ]
[ 0.6205598  0.7841591 -0.8392345],[-0.3550945],[ 0.63242155  0.7746244  -0.30437928]
[-0.73631114  0.67664313  0.36011788],[-1.5618666],[-0.757365   0.6529918  0.6333202]
[-0.6412501   0.76733196  0.19588937],[-0.29280257],[-0.6687302   0.7435051   0.72746795]
[-0.66370237  0.7479968  -0.988425  ],[1.7203063],[-0.6573438   0.7535908  -0.16938147]
[ 0.9927314   0.12035108 -0.4376034 ],[1.9385558],[ 0.99306774  0.11754332 -0.05655673]
[-0.8866208  -0.46249706 -0.5821943 ],[0.26054665],[-0.9063171  -0.42259827 -0.88998514]
[-0.9951136   0.09873661 -0.9780302 ],[-0.25026813],[-0.98936474  0.14545579 -0.941518  ]
[-0.03556611  0.9993673   0.172648  ],[1.1619538],[-0.09027387  0.99591696  1.0964665 ]
[0.515558   0.8568547  0.58097744],[0.84073544],[0.45660225 0.88967097 1.3497288 ]
[0.1658084  0.986158   0.08907946],[0.23823032],[0.12304347 0.9924013  0.8644325 ]
[ 0.99024314 -0.13935046  0.25851613],[1.7201499],[ 0.9929036  -0.11892204  0.41202575]
[-0.8925139   0.45101994 -0.63048697],[0.6227344],[-0.8879864   0.45986962 -0.19881187]
[ 0.9869177   0.16122483 -0.37229586],[1.926976],[0.9866123  0.16308336 0.03766915]
[-0.2521424  -0.9676901   0.05546711],[-0.4276538],[-0.28750035 -0.95778054 -0.73444855]
[-0.5001736   0.86592513  0.5127662 ],[0.7238308],[-0.5541475  0.8324185  1.2707846]
[-0.7139762  0.70017    0.7519589],[-0.7357998],[-0.75358355  0.65735215  1.1667163 ]
[-0.46006045 -0.8878876   0.98051375],[1.599598],[-0.4352684  -0.90030074  0.5545378 ]
[-0.6791651  -0.7339855   0.09587258],[0.48347846],[-0.69306296 -0.72087705 -0.38209477]
[-0.67494667 -0.7378665  -0.54083514],[1.5156137],[-0.7062853  -0.70792735 -0.866893  ]
[-0.5625908   0.82673556  0.7277344 ],[-1.3519522],[-0.60897356  0.79319054  1.1449932 ]
[ 0.6259253 -0.779883  -0.288674 ],[0.5056376],[ 0.59432846 -0.8042224  -0.79774064]
[-0.02973883 -0.9995577   0.10319129],[-0.54470706],[-0.06610413 -0.99781275 -0.72818303]
[ 0.9145977  -0.40436497  0.3251423 ],[1.9843304],[ 0.9209408  -0.38970244  0.31951815]
[ 0.9880541  -0.15410742  0.42947778],[-1.7163119],[ 0.98848516 -0.151318    0.05645044]
[0.4609657  0.887418   0.16858989],[0.42949384],[0.42064324 0.90722615 0.89857745]
[-0.97175664 -0.23598528 -0.69437075],[1.9550408],[-0.97817093 -0.20780182 -0.5781036 ]
[-0.80261517  0.5964972   0.1403789 ],[-1.3014339],[-0.8141672   0.5806305   0.39253667]
[-0.8577491  -0.51406854 -0.7973614 ],[1.6704918],[-0.8807729  -0.47353894 -0.932339  ]
[0.741961  0.670443  0.7123287],[0.28261262],[0.6983667  0.71574014 1.2575529 ]
[-0.9858981   0.16734694 -0.35954976],[1.2231131],[-0.9854718   0.16983937 -0.0505726 ]
[-0.45169318  0.89217335 -0.4728261 ],[1.2531399],[-0.46875075  0.88333046  0.3842749 ]
[-0.38216168 -0.9240955   0.7745803 ],[1.7064952],[-0.36651468 -0.9304123   0.337483  ]
[ 0.9591111   0.28302982 -0.22661908],[-0.19999403],[ 0.9597363   0.2809025  -0.04434581]
[-0.7083605   0.70585084 -0.9900316 ],[-0.45392424],[-0.68945485  0.72432864 -0.5287321 ]
[-0.997925   -0.06438691 -0.87415683],[1.3557882],[-0.99959457 -0.0284737  -0.7190788 ]
[-0.83802855  0.5456264   0.85104716],[-1.5336624],[-0.86501026  0.5017542   1.0302176 ]
[-0.00255589 -0.9999967   0.47886443],[-0.10948816],[-0.0169329  -0.99985665 -0.28755635]
[ 0.05562018 -0.998452   -0.15444535],[1.7526867],[ 0.02362763 -0.9997208  -0.64038134]
[ 0.04032012 -0.9991868  -0.17658095],[-0.6853436],[-0.01110735 -0.9999383  -1.0287726 ]
[ 0.28171834 -0.95949715 -0.21737893],[-1.2249541],[ 0.2275367 -0.9737695 -1.120745 ]
[ 0.8017     -0.59772664  0.93558383],[0.88083994],[ 0.81982464 -0.5726147   0.61941487]
[-0.58313894  0.81237245 -0.90628237],[-0.76062316],[-0.56631875  0.8241863  -0.41109654]
[ 0.18156667 -0.98337865 -0.37576634],[0.23072544],[ 0.12829025 -0.99173665 -1.0786915 ]
[-0.99913585  0.04156442 -0.5563162 ],[-0.07851413],[-0.9976601   0.06836902 -0.53692   ]
[ 0.03272717  0.99946433 -0.65025187],[0.8732286],[0.02121489 0.99977493 0.23033066]
[ 0.8486767  -0.528912   -0.82250583],[1.325022],[ 0.82059795 -0.57150596 -1.0204365 ]
[ 0.69322795 -0.7207184   0.79412925],[1.4190829],[ 0.709847   -0.70435596  0.46645293]
[-0.27300847 -0.96201164 -0.17958207],[-0.7717611],[-0.32154593 -0.946894   -1.016855  ]
[ 0.29884875 -0.95430046 -0.49946705],[0.560853],[ 0.24443099 -0.9696667  -1.1310644 ]
[-0.83280843 -0.55356133  0.45815054],[-1.8181356],[-0.8391121 -0.5439585 -0.2297408]
[0.62046593 0.7842334  0.03095558],[0.901695],[0.59045094 0.80707353 0.7543849 ]
[-0.16809669 -0.9857705   0.6814571 ],[-1.5543318],[-0.18242235 -0.9832203  -0.29102054]
[0.7475355  0.6642218  0.54329395],[0.8347757],[0.7075394 0.7066739 1.1666768]
[ 0.98279124 -0.18471976  0.20556845],[0.24819702],[ 0.9837408  -0.17959407  0.10425819]
[ 0.6830423  -0.73037887  0.3633529 ],[1.8668212],[ 0.68652534 -0.72710586  0.09559194]
[ 0.8890811  -0.45774963  0.4169458 ],[0.36182848],[ 0.8919904  -0.4520543   0.12790781]
[ 0.28011888 -0.9599653   0.29685512],[-1.054002],[ 0.25210702 -0.96769935 -0.58121914]
[-0.3341193 -0.9425308  0.5321376],[-0.6420391],[-0.34686264 -0.9379159  -0.27106637]
[-0.63011175  0.77650446 -0.8436261 ],[0.3320865],[-0.62186766  0.7831223  -0.21143474]
[-0.92897433 -0.37014416  0.6629597 ],[1.9923023],[-0.91577065 -0.40170145  0.68419695]
[ 0.9846227  -0.17469417 -0.5189326 ],[1.3444524],[ 0.9804601  -0.19671802 -0.44828534]
[ 0.08392507  0.99647206 -0.591817  ],[1.436515],[0.06542642 0.9978574  0.37101427]
[-0.6012916  -0.79902965  0.48286393],[-0.14086278],[-0.6067722  -0.7948758  -0.13753772]
[ 0.6524755  -0.7578098  -0.03050422],[-1.1219791],[ 0.6229347  -0.7822738  -0.76715845]
[-0.99952954 -0.03067005  0.09701499],[1.4389691],[-0.9989801 -0.0451524  0.2898578]
[ 0.61383617 -0.7894334  -0.15007569],[0.22530022],[ 0.5854971 -0.8106745 -0.7083557]
[-0.07809784 -0.9969457   0.64247197],[-1.9237324],[-0.09771115 -0.9952148  -0.39379716]
[-0.9615431  -0.27465415  0.01668121],[0.5762432],[-0.9629431  -0.2697047  -0.10287291]
[-0.9557485   0.2941849  -0.81812096],[-1.0733825],[-0.94390714  0.33021095 -0.7584896 ]
[-0.5644503   0.82546705 -0.97727454],[-0.52918476],[-0.54625744  0.83761734 -0.43755195]
[-0.55186623  0.83393264 -0.9019295 ],[1.9789568],[-0.55271506  0.8333703   0.02036352]
[-0.3778252  -0.925877   -0.85994107],[0.0676205],[-0.44811577 -0.89397556 -1.5442057 ]
[ 0.975008    0.22216968 -0.21175139],[-1.0891354],[ 0.9772711   0.2119936  -0.20849444]
[0.74153894 0.6709098  0.33477232],[1.7588899],[0.7034727 0.7107223 1.1017882]
[-0.90981627 -0.4150113   0.7933438 ],[-1.3265399],[-0.90385073 -0.42784792  0.28310436]
[-0.87577593 -0.48271784  0.21020643],[1.9542902],[-0.8723434  -0.4888936   0.14131157]
[0.9673721  0.2533597  0.60956097],[-0.812855],[0.9582341 0.2859851 0.6776525]
[ 0.9550968   0.29629406 -0.24939075],[1.972422],[0.9510301  0.30909833 0.2686931 ]
[0.9638611  0.26640525 0.9071581 ],[-1.473422],[0.95111835 0.30882654 0.8859487 ]
[-0.2688635  0.9631783 -0.8767183],[-0.44627693],[-0.25819087  0.96609396 -0.22127612]
[-0.28134108 -0.95960784  0.5716277 ],[-0.02213745],[-0.2885971 -0.9574506 -0.1513988]
[-0.26324534 -0.96472895  0.5885079 ],[1.5873332],[-0.25827056 -0.9660726   0.1030612 ]
[ 0.983718   -0.1797192  -0.34522533],[-1.0914735],[ 0.97742486 -0.21128337 -0.64373577]
[ 0.95889384 -0.28376517 -0.02344129],[1.7488334],[ 0.9592627  -0.2825155   0.02605986]
[-0.48369405 -0.87523717  0.856142  ],[1.0516037],[-0.46797472 -0.88374186  0.35745466]
[0.93911225 0.3436106  0.2719438 ],[1.659241],[0.92502844 0.37989777 0.7785379 ]
[ 0.04572039  0.9989543  -0.93615025],[-0.9193901],[ 0.06193882  0.99807996 -0.32484305]
[-0.4415395  -0.89724183  0.43674934],[-0.702395],[-0.45679665 -0.88957113 -0.34154126]
[ 0.6191085   0.78530544 -0.7089664 ],[-1.5945226],[ 0.63311064  0.7740613  -0.35916567]
[0.75980794 0.65014756 0.54079354],[-0.64529645],[0.7287106  0.6848218  0.93160975]
[0.5334853  0.84580934 0.15127847],[-1.0584933],[0.5067174  0.8621122  0.62686145]
[ 0.90887755 -0.4170631   0.28202674],[1.0461757],[ 0.9114902  -0.41132182  0.12615578]
[-0.41325808 -0.91061395 -0.8515444 ],[1.908381],[-0.46925014 -0.8830653  -1.2482477 ]
[0.21627384 0.9763327  0.8373771 ],[0.3138075],[0.1367318 0.9906081 1.6166978]
[ 0.9706417  -0.24053024  0.63292736],[-0.9504956],[ 0.97425264 -0.22545917  0.30995536]
[0.970808   0.2398577  0.29537958],[-0.34857538],[0.9655185  0.26033446 0.42298657]
[0.91237956 0.40934524 0.8185818 ],[1.8433498],[0.88146496 0.47224945 1.4020932 ]
[0.9727912  0.23168363 0.30453643],[1.7165709],[0.9636114  0.26730704 0.73578477]
[-0.3550603  -0.9348434  -0.15731274],[-1.8393825],[-0.40748304 -0.9132128  -1.1343527 ]
[-0.998408   -0.05640426 -0.29365212],[1.0572253],[-0.99886894 -0.0475477  -0.17737152]
[ 0.8455276   0.53393173 -0.05997885],[0.17001992],[0.83561635 0.5493135  0.36597294]
[0.44797987 0.8940436  0.54558337],[-0.71996826],[0.39778236 0.9174798  1.1081208 ]
[0.41804275 0.90842736 0.1763681 ],[0.70634043],[0.3738047  0.92750746 0.9636397 ]
[0.98570776 0.16846435 0.28078136],[1.5974612],[0.9797456  0.20024599 0.6467488 ]
[-0.84448147  0.5355848  -0.96987045],[-0.3581649],[-0.8274217  0.5615811 -0.6219066]
[ 0.49742815  0.8675052  -0.46598548],[1.9799211],[0.47639507 0.87923133 0.48163158]
[ 0.31700644 -0.9484234   0.4174696 ],[-0.75537694],[ 0.29763436 -0.95467997 -0.40715447]
[0.87217885 0.48918712 0.55919504],[1.5740942],[0.84229606 0.5390152  1.1621995 ]
[-0.11993222  0.99278206 -0.24551347],[0.9136068],[-0.15144238  0.9884661   0.6361141 ]
[ 0.4462755 -0.8948956  0.6240179],[-0.7662174],[ 0.4390084  -0.898483   -0.16208641]
[ 0.4384875 -0.8987373  0.6406573],[-1.3137155],[ 0.4281028  -0.90373003 -0.23045298]
[ 0.5688481 -0.8224426 -0.4977564],[-1.8664409],[ 0.5101652 -0.8600764 -1.3945545]
[ 0.4545026   0.8907454  -0.05452261],[-1.0578474],[0.4341286  0.9008509  0.45485935]
